Latitude,Longitude,UTM_Easting,UTM_Northing,UTM_Zone_Number,UTM_Zone_Letter
55.915496,9.197662,512354.62328560493,6196692.236289311,32,U
55.915485,9.197667,512354.93930211494,6196691.012931652,32,U
55.915474,9.197673,512355.31782253075,6196689.789752615,32,U
55.915463,9.19768,512355.7588469053,6196688.566752214,32,U
55.915453,9.197686,512356.1370497282,6196687.454868761,32,U
55.915443,9.197693,512356.5777565228,6196686.343163955,32,U
55.915432,9.197701,512357.0812853957,6196685.120342311,32,U
55.915421,9.197709,512357.5848145512,6196683.8975207275,32,U
55.91541,9.197718,512358.1508478199,6196682.67487784,32,U
55.915399,9.197727,512358.7168814081,6196681.452235028,32,U
55.915388,9.197737,512359.3454191803,6196680.229770947,32,U
55.915377,9.197747,512359.97395730735,6196679.007306961,32,U
55.915366,9.197757,512360.60249578615,6196677.784843066,32,U
55.915355,9.197768,512361.29353853886,6196676.562557949,32,U
55.915345,9.197779,512361.9842634984,6196675.451568448,32,U
55.915335,9.19779,512362.6749888097,6196674.340579059,32,U
55.915325,9.197802,512363.4282184432,6196673.229768497,32,U
55.915315,9.197813,512364.11894447735,6196672.118779342,32,U
55.915305,9.197825,512364.8721748674,6196671.007969031,32,U
55.915295,9.197838,512365.68790965684,6196669.8973376015,32,U
55.915285,9.19785,512366.44114083407,6196668.786527568,32,U
55.915266,9.197876,512368.0722941331,6196666.676560964,32,U
55.915256,9.197889,512368.8880305578,6196665.565930141,32,U
55.915247,9.197903,512369.76595311175,6196664.566773783,32,U
55.915238,9.197916,512370.58137196355,6196663.567438788,32,U
55.915229,9.19793,512371.45929531433,6196662.5682827765,32,U
55.91522,9.197944,512372.33721906994,6196661.569126942,32,U
55.915211,9.197959,512373.27764738235,6196660.570150144,32,U
55.915202,9.197974,512374.2180761269,6196659.571173553,32,U
55.915193,9.197989,512375.1585053068,6196658.572197165,32,U
55.915185,9.198004,512376.09861637565,6196657.684516486,32,U
55.915177,9.198019,512377.0387278284,6196656.796836013,32,U
55.915169,9.198034,512377.9788396683,6196655.909155744,32,U
55.91516,9.19805,512378.9817747448,6196654.910359115,32,U
55.915152,9.198066,512379.9843916379,6196654.022858223,32,U
55.915144,9.198083,512381.04951320187,6196653.135536531,32,U
55.915137,9.1981,512382.11431650526,6196652.359510605,32,U
55.915129,9.198116,512383.1169346321,6196651.472010441,32,U
55.915121,9.198133,512384.18205746834,6196650.584689523,32,U
55.915114,9.198151,512385.30936626816,6196649.808843398,32,U
55.915106,9.198168,512386.3744899622,6196648.92152302,32,U
55.915099,9.198185,512387.439295259,6196648.145498406,32,U
55.915092,9.198202,512388.5041009366,6196647.369474056,32,U
55.915085,9.19822,512389.6314113508,6196646.593629059,32,U
55.915078,9.198238,512390.75872216973,6196645.817784358,32,U
55.915072,9.198256,512391.8857144452,6196645.1532354485,32,U
55.915065,9.198274,512393.01302604476,6196644.377391335,32,U
55.915058,9.198292,512394.1403380491,6196643.601547517,32,U
55.915052,9.19831,512395.2673314216,6196642.9369994905,32,U
55.915046,9.198329,512396.4568295579,6196642.2726309495,32,U
55.91504,9.198347,512397.58382363385,6196641.608083529,32,U
55.915034,9.198364,512398.6483136221,6196640.943357179,32,U
55.915028,9.198382,512399.7753083822,6196640.278810328,32,U
55.915022,9.198401,512400.9648079446,6196639.614443027,32,U
55.915016,9.19842,512402.1543078732,6196638.950076055,32,U
55.91501,9.198439,512403.34380816796,6196638.285709409,32,U
55.915005,9.198458,512404.53298955434,6196637.732638589,32,U
55.914999,9.198478,512405.7849950432,6196637.068451921,32,U
55.914994,9.198497,512406.9741770782,6196636.515381775,32,U
55.914988,9.198516,512408.16367878614,6196635.851016455,32,U
55.914983,9.198536,512409.4153659799,6196635.298126338,32,U
55.914978,9.198555,512410.6045489687,6196634.74505719,32,U
55.914972,9.198575,512411.85655625927,6196634.080872281,32,U
55.914967,9.198595,512413.1082444404,6196633.527983234,32,U
55.914962,9.198615,512414.35993294267,6196632.97509455,32,U
55.914957,9.198634,512415.54911720636,6196632.42202676,32,U
55.914953,9.198653,512416.73798218707,6196631.9802547945,32,U
55.914948,9.198673,512417.9896716045,6196631.427367162,32,U
55.914944,9.198692,512419.17853711004,6196630.985595866,32,U
55.914939,9.198711,512420.367722541,6196630.432529401,32,U
55.914935,9.19873,512421.55658856506,6196629.990758762,32,U
55.914931,9.198749,512422.7454548331,6196629.548988448,32,U
55.914927,9.198768,512423.9343213451,6196629.107218462,32,U
55.914923,9.198787,512425.1231881011,6196628.665448802,32,U
55.914919,9.198807,512426.3745597216,6196628.223859091,32,U
55.914915,9.198827,512427.62593159894,6196627.782269744,32,U
55.914911,9.198846,512428.81479909964,6196627.340501098,32,U
55.914907,9.198866,512430.06617148407,6196626.898912456,32,U
55.914903,9.198885,512431.2550394791,6196626.457144481,32,U
55.9149,9.198905,512432.5060923775,6196626.126852042,32,U
55.914893,9.198944,512434.94601414696,6196625.354793003,32,U
55.914889,9.198964,512436.19738773815,6196624.913206134,32,U
55.914883,9.199004,512438.6994953844,6196624.2526244745,32,U
55.914879,9.199024,512439.95086968166,6196623.8110386925,32,U
55.914876,9.199044,512441.2019240189,6196623.480748766,32,U
55.914873,9.199064,512442.4529785486,6196623.150459204,32,U
55.91487,9.199084,512443.7040332707,6196622.820170002,32,U
55.914867,9.199105,512445.01759288914,6196622.490061055,32,U
55.914864,9.199127,512446.3936574166,6196622.160132417,32,U
55.914861,9.199146,512447.5822080171,6196621.829664426,32,U
55.914859,9.199166,512448.83294310566,6196621.610672202,32,U
55.914856,9.199186,512450.08399876754,6196621.280384845,32,U
55.914854,9.199207,512451.3972388691,6196621.061573329,32,U
55.914851,9.199227,512452.6482948885,6196620.731286715,32,U
55.914846,9.199269,512455.2750964023,6196620.182370144,32,U
55.914844,9.199289,512456.52583236573,6196619.963380146,32,U
55.914842,9.19931,512457.83907320094,6196619.744570586,32,U
55.91484,9.199331,512459.1523141707,6196619.525761424,32,U
55.914838,9.199351,512460.40305052325,6196619.306772547,32,U
55.914836,9.199372,512461.7162917588,6196619.087964163,32,U
55.914834,9.199392,512462.96702837234,6196618.868976026,32,U
55.914832,9.199413,512464.28026987374,6196618.650168421,32,U
55.914829,9.199453,512466.7814228717,6196618.323489487,32,U
55.914827,9.199474,512468.0946647364,6196618.10468304,32,U
55.914826,9.199495,512469.40758579347,6196617.997172486,32,U
55.914824,9.199516,512470.7208278934,6196617.778366837,32,U
55.914822,9.199538,512472.0965749018,6196617.559741869,32,U
55.914821,9.199557,512473.2844866745,6196617.451871926,32,U
55.91482,9.199577,512474.5349032866,6196617.344182626,32,U
55.914818,9.199598,512475.8481458506,6196617.125378533,32,U
55.914817,9.199619,512477.1610674075,6196617.017870333,32,U
55.914816,9.199642,512478.5989985999,6196616.910723283,32,U
55.914814,9.199664,512479.9747462945,6196616.692100822,32,U
55.914813,9.199685,512481.28766808915,6196616.5845938735,32,U
55.914812,9.199706,512482.6005899523,6196616.477087324,32,U
55.914811,9.199726,512483.8510070895,6196616.369400718,32,U
55.914811,9.199747,512485.16360773746,6196616.373190438,32,U
55.91481,9.199768,512486.4765297661,6196616.265685065,32,U
55.914809,9.199788,512487.726947064,6196616.15799958,32,U
55.914809,9.199809,512489.0395477777,6196616.161790476,32,U
55.914808,9.19983,512490.3524699718,6196616.054286282,32,U
55.914808,9.199851,512491.66507071804,6196616.058077975,32,U
55.914808,9.199872,512492.9776714621,6196616.061870067,32,U
55.914808,9.199892,512494.2277674095,6196616.065481953,32,U
55.914808,9.199913,512495.5403681539,6196616.069274824,32,U
55.914808,9.199934,512496.8529688977,6196616.073068093,32,U
55.914808,9.199955,512498.1655696393,6196616.07686176,32,U
55.914808,9.199975,512499.4156655843,6196616.080475146,32,U
55.914809,9.199995,512500.6654397824,6196616.195384382,32,U
55.914809,9.200016,512501.97804048995,6196616.199179207,32,U
55.91481,9.200037,512503.29031938285,6196616.314269923,32,U
55.91481,9.200058,512504.6029200554,6196616.318065544,32,U
55.914811,9.200079,512505.9151988441,6196616.433157054,32,U
55.914812,9.2001,512507.22747756616,6196616.548248963,32,U
55.914813,9.200121,512508.53975622007,6196616.663341272,32,U
55.914814,9.200142,512509.8520348042,6196616.778433977,32,U
55.914815,9.200163,512511.1643133217,6196616.893527079,32,U
55.914816,9.200185,512512.5390965553,6196617.008801451,32,U
55.914817,9.200207,512513.9138797159,6196617.124076259,32,U
55.914818,9.200227,512515.1636532445,6196617.238989688,32,U
55.914819,9.200248,512516.47593148757,6196617.354084406,32,U
55.914821,9.200269,512517.7878874751,6196617.580475013,32,U
55.914822,9.20029,512519.10016554646,6196617.695570526,32,U
55.914823,9.200311,512520.4124435512,6196617.810666436,32,U
55.914825,9.200332,512521.72439919895,6196618.037058236,32,U
55.914826,9.200352,512522.9741722655,6196618.151973926,32,U
55.914828,9.200373,512524.2861276788,6196618.378366505,32,U
55.914829,9.200393,512525.5359005801,6196618.493282935,32,U
55.914831,9.200413,512526.78535099904,6196618.719495215,32,U
55.914833,9.200434,512528.09730604524,6196618.945888951,32,U
55.914834,9.200455,512529.4095834423,6196619.060987594,32,U
55.914836,9.200476,512530.72153825086,6196619.287382126,32,U
55.914838,9.200496,512531.9709881735,6196619.513595907,32,U
55.914839,9.200517,512533.28326530004,6196619.628695725,32,U
55.914841,9.200537,512534.5327149946,6196619.854910248,32,U
55.914843,9.200558,512535.8446693003,6196620.081306335,32,U
55.914845,9.200578,512537.0941187331,6196620.307521596,32,U
55.914847,9.200599,512538.40607276885,6196620.533918462,32,U
55.914849,9.200619,512539.6555219398,6196620.760134464,32,U
55.914851,9.20064,512540.96747570887,6196620.986532107,32,U
55.914852,9.200661,512542.27975216025,6196621.101634657,32,U
55.914854,9.200681,512543.52920096903,6196621.32785178,32,U
55.914857,9.200702,512544.84083148214,6196621.665546089,32,U
55.914859,9.200723,512546.1527847113,6196621.891945306,32,U
55.914861,9.200744,512547.4647378047,6196622.118344922,32,U
55.914863,9.200764,512548.7141860544,6196622.344563543,32,U
55.914865,9.200784,512549.9636341749,6196622.570782526,32,U
55.914867,9.200802,512551.0880727633,6196622.796639019,32,U
55.914868,9.200821,512552.2753390091,6196622.911381754,32,U
55.914873,9.200862,512554.8364159806,6196623.475299112,32,U
55.914875,9.200882,512556.0858634595,6196623.701519865,32,U
55.914877,9.200903,512557.3978154959,6196623.927922496,32,U
55.914879,9.200923,512558.6472627146,6196624.154143989,32,U
55.914881,9.200943,512559.896709804,6196624.380365846,32,U
55.914883,9.200963,512561.1461567642,6196624.606588061,32,U
55.914886,9.200983,512562.3952802588,6196624.944106129,32,U
55.914888,9.201002,512563.5822222608,6196625.170147463,32,U
55.91489,9.201021,512564.7691641401,6196625.396189121,32,U
55.914892,9.20104,512565.95610589656,6196625.622231104,32,U
55.914895,9.201058,512567.0802194157,6196625.95938725,32,U
55.914897,9.201076,512568.2046562465,6196626.185248196,32,U
55.914899,9.201094,512569.32909296104,6196626.411109434,32,U
55.914902,9.201112,512570.453206017,6196626.748266458,32,U
55.914904,9.20113,512571.5776424699,6196626.974128281,32,U
55.914906,9.201147,512572.6395741683,6196627.199808661,32,U
55.914909,9.201165,512573.7636867628,6196627.536966544,32,U
55.914911,9.201182,512574.8256182126,6196627.76264746,32,U
55.914913,9.201199,512575.8875495509,6196627.9883286385,32,U
55.914916,9.201217,512577.01166169025,6196628.325487367,32,U
55.914918,9.201234,512578.07359278,6196628.5511690825,32,U
55.914921,9.201251,512579.13519999076,6196628.888146548,32,U
55.914923,9.201268,512580.1971308335,6196629.113828785,32,U
55.914925,9.201284,512581.19655695744,6196629.3393294215,32,U
55.914928,9.201301,512582.25816373416,6196629.676307656,32,U
55.91493,9.201317,512583.257589624,6196629.901808769,32,U
55.914932,9.201332,512584.19451081444,6196630.127128211,32,U
55.914935,9.201346,512585.06860339316,6196630.463561427,32,U
55.914937,9.20136,512585.94301978097,6196630.68869933,32,U
55.914939,9.201372,512586.69242690894,6196630.913473528,32,U
55.91494,9.201383,512587.3796533595,6196631.026770416,32,U
55.914942,9.201393,512588.00405119534,6196631.251180944,32,U
55.914946,9.201412,512589.1903421016,6196631.699820293,32,U
55.914947,9.20142,512589.6900546479,6196631.812571622,32,U
55.914949,9.201427,512590.12693854736,6196632.036436509,32,U
55.91495,9.201434,512590.56414646376,6196632.14900595,32,U
55.914952,9.201439,512590.8760211567,6196632.372506925,32,U
55.914953,9.201443,512591.1257153335,6196632.484530425,32,U
55.914955,9.201447,512591.375085416,6196632.70784943,32,U
55.914956,9.201451,512591.6247795606,6196632.8198729595,32,U
55.914958,9.201453,512591.74914048985,6196633.042827965,32,U
55.914959,9.201455,512591.8738255005,6196633.154487485,32,U
55.91496,9.201456,512591.93600595545,6196633.2659649905,32,U
55.914962,9.201456,512591.93535776046,6196633.4885559715,32,U
55.914963,9.201456,512591.93503366294,6196633.599851462,32,U
55.914965,9.201456,512591.93438546796,6196633.822442442,32,U
55.914966,9.201456,512591.93406137044,6196633.933737934,32,U
55.914967,9.201455,512591.87123273336,6196634.044851407,32,U
55.914969,9.201454,512591.80808000674,6196634.267260374,32,U
55.914971,9.201453,512591.74492728495,6196634.489669342,32,U
55.914972,9.201452,512591.68209866073,6196634.600782819,32,U
55.914973,9.201451,512591.61927003966,6196634.711896298,32,U
55.914973,9.201451,512591.61927003966,6196634.711896298,32,U
55.914974,9.20145,512591.55644142185,6196634.823009778,32,U
55.914974,9.201449,512591.49393689353,6196634.822827768,32,U
55.914975,9.201448,512591.43110828055,6196634.933941248,32,U
55.914975,9.201448,512591.43110828055,6196634.933941248,32,U
55.914975,9.201447,512591.36860375537,6196634.9337592395,32,U
55.914975,9.201446,512591.3060992287,6196634.933577232,32,U
55.914975,9.201445,512591.2435947019,6196634.9333952265,32,U
55.914974,9.201444,512591.1814142534,6196634.82191773,32,U
55.914974,9.201443,512591.1189097251,6196634.821735725,32,U
55.914974,9.201443,512591.1189097251,6196634.821735725,32,U
55.914973,9.201442,512591.0567292718,6196634.7102582315,32,U
55.914973,9.201441,512590.99422474345,6196634.710076229,32,U
55.914973,9.201441,512590.99422474345,6196634.710076229,32,U
55.914972,9.201441,512590.9945488169,6196634.598780736,32,U
55.914972,9.20144,512590.9320442853,6196634.5985987345,32,U
55.914971,9.20144,512590.9323683571,6196634.487303244,32,U
55.914971,9.20144,512590.9323683571,6196634.487303244,32,U
55.91497,9.201439,512590.8701878941,6196634.375825752,32,U
55.91497,9.201439,512590.8701878941,6196634.375825752,32,U
55.914969,9.201439,512590.87051196425,6196634.264530261,32,U
55.914969,9.201439,512590.87051196425,6196634.264530261,32,U
55.914968,9.201439,512590.8708360345,6196634.153234772,32,U
55.914968,9.20144,512590.93334057246,6196634.153416773,32,U
55.914968,9.20144,512590.93334057246,6196634.153416773,32,U
55.914967,9.20144,512590.93366464425,6196634.042121282,32,U
55.914967,9.20144,512590.93366464425,6196634.042121282,32,U
55.914967,9.20144,512590.93366464425,6196634.042121282,32,U
55.914967,9.20144,512590.93366464425,6196634.042121282,32,U
55.914966,9.20144,512590.933988716,6196633.930825791,32,U
55.914966,9.20144,512590.933988716,6196633.930825791,32,U
55.914966,9.20144,512590.933988716,6196633.930825791,32,U
55.914966,9.20144,512590.933988716,6196633.930825791,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.20144,512590.9343127878,6196633.819530301,32,U
55.914965,9.201441,512590.9968173306,6196633.819712303,32,U
55.914965,9.201441,512590.9968173306,6196633.819712303,32,U
55.914964,9.201441,512590.99714140396,6196633.708416811,32,U
55.914964,9.201441,512590.99714140396,6196633.708416811,32,U
55.914964,9.201442,512591.05964594684,6196633.708598815,32,U
55.914964,9.201442,512591.05964594684,6196633.708598815,32,U
55.914964,9.201442,512591.05964594684,6196633.708598815,32,U
55.914964,9.201442,512591.05964594684,6196633.708598815,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201444,512591.1846550357,6196633.708962824,32,U
55.914964,9.201444,512591.1846550357,6196633.708962824,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201443,512591.1221504912,6196633.708780819,32,U
55.914964,9.201444,512591.1846550357,6196633.708962824,32,U
55.914964,9.201445,512591.24715958006,6196633.70914483,32,U
55.914964,9.201447,512591.3721686689,6196633.709508843,32,U
55.914964,9.201449,512591.49717775616,6196633.709872861,32,U
55.914964,9.201452,512591.68469138944,6196633.710418894,32,U
55.914964,9.201455,512591.87220502103,6196633.710964936,32,U
55.914964,9.201458,512592.05971865426,6196633.711510985,32,U
55.914964,9.201462,512592.3097368303,6196633.712239063,32,U
55.914964,9.201466,512592.55975500785,6196633.712967156,32,U
55.914964,9.20147,512592.80977318384,6196633.713695264,32,U
55.914964,9.201475,512593.12229590415,6196633.714605419,32,U
55.914964,9.20148,512593.43481862446,6196633.715515597,32,U
55.914964,9.201485,512593.7473413463,6196633.716425797,32,U
55.914964,9.20149,512594.05986406654,6196633.7173360195,32,U
55.914964,9.201497,512594.4973958754,6196633.71861037,32,U
55.914964,9.201503,512594.87242313987,6196633.719702704,32,U
55.914964,9.20151,512595.30995494867,6196633.720977136,32,U
55.914964,9.201517,512595.74748675735,6196633.722251612,32,U
55.914964,9.201525,512596.2475231087,6196633.7237082105,32,U
55.914964,9.201533,512596.7475594615,6196633.725164866,32,U
55.914965,9.201542,512597.3097761227,6196633.838099165,32,U
55.914965,9.20155,512597.8098124624,6196633.839555943,32,U
55.914965,9.20156,512598.4348578858,6196633.841376999,32,U
55.914965,9.201569,512598.997398768,6196633.843016025,32,U
55.914965,9.201579,512599.6224441912,6196633.844837252,32,U
55.914966,9.20159,512600.30966984364,6196633.958136197,32,U
55.914966,9.201601,512600.997219793,6196633.96013976,32,U
55.914966,9.201613,512601.7472742815,6196633.96232559,32,U
55.914966,9.201625,512602.4973287698,6196633.96451155,32,U
55.914965,9.201638,512603.31021218916,6196633.855584329,32,U
55.914965,9.201652,512604.1852757814,6196633.858134944,32,U
55.914964,9.201665,512604.99815926456,6196633.7492080415,32,U
55.914962,9.201679,512605.8738717913,6196633.529168019,32,U
55.914961,9.201693,512606.7492599275,6196633.420423664,32,U
55.914959,9.201708,512607.6874771634,6196633.20056624,32,U
55.914957,9.201723,512608.62569449545,6196632.980709017,32,U
55.914955,9.201738,512609.56391192216,6196632.760851999,32,U
55.914953,9.201752,512610.4396248849,6196632.540812901,32,U
55.914951,9.201766,512611.31533793756,6196632.320773981,32,U
55.914949,9.20178,512612.19105107995,6196632.100735236,32,U
55.914947,9.201795,512613.1292688834,6196631.880878991,32,U
55.914945,9.201809,512614.00498220697,6196631.660840617,32,U
55.914944,9.201824,512614.94287551014,6196631.552280253,32,U
55.914942,9.201838,512615.8185889956,6196631.332242246,32,U
55.914939,9.201868,512617.6947006454,6196631.003827021,32,U
55.914938,9.201883,512618.632594187,6196630.89526746,32,U
55.914936,9.201914,512620.5708860013,6196630.678331376,32,U
55.914936,9.20193,512621.5709594187,6196630.681250371,32,U
55.914935,9.201947,512622.63386231026,6196630.5730565665,32,U
55.914935,9.201963,512623.6339357511,6196630.575976039,32,U
55.914934,9.20198,512624.69683872384,6196630.467782743,32,U
55.914934,9.201997,512625.7594167816,6196630.470885197,32,U
55.914934,9.202015,512626.8844994308,6196630.474170432,32,U
55.914934,9.202033,512628.00958208105,6196630.47745596,32,U
55.914934,9.202051,512629.13466472935,6196630.48074178,32,U
55.914934,9.202068,512630.1972427853,6196630.483845325,32,U
55.914934,9.202084,512631.1973162507,6196630.486766545,32,U
55.914934,9.202103,512632.38490348944,6196630.490235796,32,U
55.914934,9.202141,512634.7600779653,6196630.497175274,32,U
55.914934,9.20216,512635.94766520243,6196630.500645503,32,U
55.914934,9.20218,512637.1977570307,6196630.504298728,32,U
55.914935,9.2022,512638.4475235641,6196630.619247802,32,U
55.914935,9.20222,512639.69761535904,6196630.622901749,32,U
55.914935,9.20224,512640.9477071518,6196630.626556058,32,U
55.914936,9.202261,512642.2599781431,6196630.74168896,32,U
55.914936,9.202282,512643.57257449237,6196630.745526772,32,U
55.914936,9.202303,512644.88517084107,6196630.749364982,32,U
55.914937,9.202323,512646.1349371071,6196630.864316279,32,U
55.914937,9.202344,512647.44753342075,6196630.868155267,32,U
55.914936,9.202364,512648.6979507054,6196630.760516329,32,U
55.914936,9.202383,512649.8855378754,6196630.763990385,32,U
55.914936,9.202402,512651.0731250448,6196630.767464768,32,U
55.914936,9.202419,512652.1357030392,6196630.770573704,32,U
55.914935,9.202436,512653.1986067055,6196630.662387413,32,U
55.914934,9.202451,512654.13650124526,6196630.553835551,32,U
55.914933,9.202466,512655.0743958314,6196630.445283891,32,U
55.914933,9.20248,512655.9494601278,6196630.447844981,32,U
55.914932,9.202494,512656.8248501912,6196630.339110761,32,U
55.914932,9.202507,512657.63740991516,6196630.34148924,32,U
55.914931,9.20252,512658.45029544807,6196630.232572383,32,U
55.914931,9.202531,512659.13784600055,6196630.23458519,32,U
55.914931,9.202541,512659.76289195847,6196630.23641511,32,U
55.914932,9.20255,512660.3251074614,6196630.349357602,32,U
55.914932,9.202559,512660.8876488087,6196630.35100468,32,U
55.914933,9.202567,512661.3873596768,6196630.463764297,32,U
55.914933,9.202574,512661.82489182247,6196630.465045458,32,U
55.914935,9.202581,512662.26177215506,6196630.688917638,32,U
55.914937,9.202593,512663.0111753737,6196630.913705069,32,U
55.914938,9.202598,512663.3233723685,6196631.025915785,32,U
55.91494,9.202602,512663.5727388232,6196631.249238957,32,U
55.914942,9.202605,512663.75960067555,6196631.472379092,32,U
55.914943,9.202608,512663.9467884577,6196631.5842237435,32,U
55.914947,9.202611,512664.13299836504,6196632.029954868,32,U
55.914948,9.202612,512664.19517697796,6196632.141433416,32,U
55.91495,9.202613,512664.2570296272,6196632.36420745,32,U
55.914952,9.202613,512664.25637770956,6196632.586798426,32,U
55.914953,9.202614,512664.3185563112,6196632.698276975,32,U
55.914955,9.202615,512664.3804089476,6196632.921051012,32,U
55.914957,9.202615,512664.3797570235,6196633.143641987,32,U
55.914958,9.202615,512664.3794310614,6196633.254937474,32,U
55.914959,9.202615,512664.37910509936,6196633.366232963,32,U
55.914961,9.202616,512664.4409577228,6196633.589007001,32,U
55.914962,9.202616,512664.4406317591,6196633.700302488,32,U
55.914963,9.202616,512664.4403057954,6196633.811597976,32,U
55.914964,9.202615,512664.377475289,6196633.922710398,32,U
55.914965,9.202615,512664.3771493269,6196634.034005887,32,U
55.914966,9.202615,512664.3768233648,6196634.145301375,32,U
55.914967,9.202615,512664.3764974027,6196634.256596862,32,U
55.914967,9.202616,512664.43900194066,6196634.256779926,32,U
55.914968,9.202617,512664.50118051324,6196634.368258478,32,U
55.914968,9.202619,512664.62618958426,6196634.36862461,32,U
55.914968,9.202622,512664.8137031932,6196634.369173815,32,U
55.914968,9.202625,512665.0012168021,6196634.369723028,32,U
55.914968,9.202629,512665.2512349457,6196634.370455324,32,U
55.914967,9.202633,512665.50157908036,6196634.259892146,32,U
55.914966,9.202638,512665.8144277689,6196634.149512068,32,U
55.914965,9.202644,512666.18978101306,6196634.039315101,32,U
55.914964,9.20265,512666.56513427646,6196633.929118165,32,U
55.914963,9.202656,512666.9404875591,6196633.818921263,32,U
55.914961,9.202663,512667.37867144623,6196633.597612014,32,U
55.91496,9.20267,512667.8165293277,6196633.487598294,32,U
55.914958,9.202678,512668.3172178442,6196633.266472251,32,U
55.914956,9.202686,512668.81790641363,6196633.0453462675,32,U
55.914954,9.202695,512669.3810995932,6196632.824403476,32,U
55.914952,9.202704,512669.9442928289,6196632.603460758,32,U
55.91495,9.202713,512670.507486124,6196632.382518113,32,U
55.914948,9.202724,512671.195688612,6196632.161941865,32,U
55.914946,9.202734,512671.8213866006,6196631.941182554,32,U
55.914944,9.202746,512672.57209380134,6196631.720789693,32,U
55.914942,9.202758,512673.3228010791,6196631.500396966,32,U
55.914939,9.202769,512674.01133006235,6196631.168525676,32,U
55.914937,9.202781,512674.76203751017,6196630.948133199,32,U
55.914935,9.202794,512675.57524962415,6196630.727924074,32,U
55.914933,9.202806,512676.3259572291,6196630.5075318655,32,U
55.914931,9.20282,512677.2016741022,6196630.287506284,32,U
55.914929,9.202833,512678.01488646644,6196630.067297619,32,U
55.914926,9.202846,512678.8284252475,6196629.735793619,32,U
55.914924,9.20286,512679.7041424062,6196629.515768545,32,U
55.914922,9.202874,512680.57985965454,6196629.295743645,32,U
55.91492,9.202888,512681.45557699277,6196629.075718924,32,U
55.914918,9.202902,512682.33129442076,6196628.855694382,32,U
55.914916,9.202916,512683.207011937,6196628.635670016,32,U
55.914914,9.20293,512684.08272954455,6196628.415645828,32,U
55.914912,9.202944,512684.9584472419,6196628.1956218155,32,U
55.91491,9.202958,512685.8341650291,6196627.975597981,32,U
55.914908,9.202972,512686.7098829061,6196627.755574324,32,U
55.914906,9.202986,512687.5856008713,6196627.535550845,32,U
55.914905,9.202999,512688.3984877095,6196627.4266396165,32,U
55.914903,9.203013,512689.2742058301,6196627.20661648,32,U
55.914902,9.203026,512690.087092774,6196627.09770557,32,U
55.914901,9.203039,512690.8999797595,6196626.988794812,32,U
55.9149,9.203051,512691.65036214143,6196626.879700749,32,U
55.914899,9.203064,512692.46324920846,6196626.770790285,32,U
55.914898,9.203076,512693.2136316688,6196626.661696494,32,U
55.914897,9.203089,512694.026518819,6196626.552786324,32,U
55.914896,9.203101,512694.77690135775,6196626.443692803,32,U
55.914896,9.203113,512695.5269571719,6196626.445894898,32,U
55.914895,9.203124,512696.21483511507,6196626.336618116,32,U
55.914895,9.203135,512696.90238629514,6196626.338636926,32,U
55.914894,9.203156,512698.21531083545,6196626.231195837,32,U
55.914894,9.203165,512698.7778527251,6196626.232847844,32,U
55.914894,9.203174,512699.3403946131,6196626.234499924,32,U
55.914894,9.203181,512699.77792719344,6196626.2357849255,32,U
55.914894,9.203188,512700.2154597737,6196626.237069971,32,U
55.914894,9.203194,512700.5904876994,6196626.238171473,32,U
55.914894,9.203199,512700.90301097045,6196626.239089418,32,U
55.914894,9.203203,512701.1530295885,6196626.239823789,32,U
55.914895,9.203206,512701.34021663794,6196626.351670062,32,U
55.914896,9.203209,512701.5274036792,6196626.463516343,32,U
55.914897,9.20321,512701.58958141145,6196626.574995429,32,U
55.914898,9.203211,512701.6517591389,6196626.686474515,32,U
55.9149,9.203212,512701.7136099424,6196626.909249088,32,U
55.914901,9.203212,512701.71328302013,6196627.020544572,32,U
55.914902,9.203212,512701.71295609785,6196627.131840058,32,U
55.914904,9.203212,512701.7123022533,6196627.354431027,32,U
55.914905,9.203212,512701.711975331,6196627.465726511,32,U
55.914906,9.203213,512701.7741530439,6196627.577205599,32,U
55.914907,9.203212,512701.7113214864,6196627.688317481,32,U
55.914908,9.203212,512701.7109945641,6196627.799612966,32,U
55.914909,9.203212,512701.7106676418,6196627.910908452,32,U
55.91491,9.203212,512701.7103407195,6196628.022203937,32,U
55.914911,9.203212,512701.71001379716,6196628.13349942,32,U
55.914912,9.203211,512701.6471822493,6196628.244611304,32,U
