OSD.latitude,OSD.longitude
55.914985,9.203269
55.914977,9.203278
55.914969,9.203287
55.914955,9.203302
55.914949,9.20331
55.914938,9.203325
55.914933,9.203332
55.914929,9.203339
55.914924,9.203346
55.914921,9.203352
55.914918,9.203358
55.914915,9.203364
55.914912,9.203369
55.91491,9.203374
55.914908,9.203379
55.914907,9.203383
55.914905,9.203387
55.914904,9.20339
55.914903,9.203393
55.914903,9.203395
55.914902,9.203397
55.914902,9.203399
55.914902,9.2034
55.914902,9.203401
55.914902,9.203401
55.914902,9.203402
55.914902,9.203403
55.914901,9.203405
55.914901,9.203407
55.9149,9.203409
55.914899,9.203411
55.914897,9.203414
55.914896,9.203416
55.914895,9.203419
55.914893,9.203422
55.91489,9.203425
55.914887,9.203428
55.914884,9.203431
55.914881,9.203434
55.914878,9.203438
55.914874,9.203441
55.914871,9.203445
55.914868,9.203448
55.914864,9.203453
55.91486,9.203457
55.914857,9.203461
55.914854,9.203465
55.914851,9.203469
55.914845,9.203478
55.914843,9.203481
55.914841,9.203483
55.91484,9.203485
55.914838,9.203486
55.914836,9.203488
55.914834,9.203489
55.914831,9.20349
55.914829,9.203492
55.914826,9.203493
55.914824,9.203494
55.914821,9.203495
55.914818,9.203496
55.914816,9.203497
55.914813,9.203498
55.91481,9.203499
55.914807,9.2035
55.914804,9.203501
55.914801,9.203502
55.914798,9.203504
55.914795,9.203506
55.914791,9.203508
55.914788,9.20351
55.914785,9.203512
55.914782,9.203514
55.91478,9.203516
55.914777,9.203517
55.914775,9.203518
55.914773,9.20352
55.914771,9.203521
55.914769,9.203523
55.914768,9.203526
55.914767,9.203529
55.914766,9.203532
55.914764,9.203539
55.914763,9.203543
55.914763,9.203547
55.914762,9.20355
55.914762,9.203553
55.914762,9.203555
55.914762,9.203557
55.914761,9.203558
55.914761,9.20356
55.914761,9.203561
55.914761,9.203562
55.91476,9.203563
55.91476,9.203565
55.91476,9.203566
55.91476,9.203568
55.91476,9.20357
55.91476,9.203572
55.914759,9.203574
55.914759,9.203576
55.914759,9.203578
55.914759,9.20358
55.914759,9.203581
55.914759,9.203583
55.914759,9.203585
55.914759,9.203587
55.914758,9.203589
55.914758,9.203591
55.914758,9.203593
55.914757,9.203595
55.914757,9.203597
55.914756,9.2036
55.914756,9.203603
55.914755,9.203606
55.914755,9.20361
55.914754,9.203613
55.914754,9.203618
55.914753,9.203622
55.914753,9.203626
55.914752,9.20363
55.914752,9.203635
55.914752,9.203639
55.914752,9.203644
55.914752,9.203649
55.914752,9.203654
55.914752,9.203659
55.914752,9.203663
55.914752,9.203667
55.914752,9.203671
55.914752,9.203674
55.914752,9.203676
55.914752,9.203678
55.914752,9.203679
55.914752,9.203679
55.914753,9.203679
55.914753,9.20368
55.914753,9.20368
55.914753,9.203681
55.914753,9.203682
55.914753,9.203684
55.914753,9.203685
55.914753,9.203687
55.914753,9.203689
55.914753,9.203691
55.914753,9.203693
55.914753,9.203694
55.914753,9.203695
55.914753,9.203697
55.914753,9.203698
55.914753,9.203699
55.914753,9.203701
55.914753,9.203702
55.914753,9.203703
55.914753,9.203705
55.914752,9.203707
55.914752,9.203708
55.914751,9.20371
55.91475,9.203713
55.91475,9.203715
55.914749,9.203718
55.914749,9.20372
55.914748,9.203723
55.914748,9.203725
55.914748,9.203728
55.914747,9.203731
55.914747,9.203733
55.914747,9.203736
55.914747,9.203738
55.914747,9.20374
55.914747,9.203742
55.914748,9.203745
55.914748,9.203747
55.914749,9.203748
55.914749,9.203748
55.91475,9.203749
55.914751,9.203749
55.914752,9.203749
55.914753,9.203749
55.914754,9.203748
55.914754,9.203747
55.914755,9.203746
55.914755,9.203745
55.914756,9.203744
55.914756,9.203744
55.914756,9.203743
55.914756,9.203743
55.914756,9.203743
55.914757,9.203743
55.914757,9.203743
55.914757,9.203742
55.914756,9.203742
55.914756,9.203742
55.914756,9.203742
55.914756,9.203741
55.914756,9.203741
55.914755,9.203741
55.914755,9.203741
55.914755,9.20374
55.914755,9.20374
55.914754,9.20374
55.914754,9.203741
55.914754,9.203741
55.914754,9.203741
55.914753,9.203741
55.914753,9.203741
55.914753,9.203742
55.914753,9.203742
55.914752,9.203742
55.914752,9.203743
55.914752,9.203743
55.914752,9.203744
55.914751,9.203744
55.914751,9.203745
55.914751,9.203745
55.91475,9.203745
55.91475,9.203746
55.91475,9.203746
55.91475,9.203746
55.91475,9.203746
55.91475,9.203747
55.91475,9.203747
55.91475,9.203747
55.91475,9.203747
55.91475,9.203747
55.91475,9.203747
55.914751,9.203747
55.914751,9.203748
55.914751,9.203748
55.914751,9.203748
55.914751,9.203748
55.914751,9.203748
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
55.914751,9.203747
